,date,end,volume,min_in100,d_score
0,2003-10-03,411625.0,841055.0,204741.0,636314.0
1,2003-10-04,414750.0,856890.0,204741.0,652149.0
2,2003-10-05,417875.0,872725.0,204741.0,667984.0
3,2003-10-06,421000.0,888560.0,204741.0,683819.0
4,2003-10-07,426000.0,502353.0,204741.0,297612.0
5,2003-10-08,424000.0,651068.0,204741.0,446327.0
6,2003-10-09,428500.0,810190.0,204741.0,605449.0
7,2003-10-10,445000.0,828730.0,204741.0,623989.0
8,2003-10-11,445000.0,735561.6666666665,204741.0,530820.6666666665
9,2003-10-12,445000.0,642393.3333333335,204741.0,437652.33333333343
10,2003-10-13,445000.0,549225.0,204741.0,344484.0
11,2003-10-14,453000.0,687552.0,204741.0,482811.0
12,2003-10-15,451000.0,521256.0,204741.0,316515.0
13,2003-10-16,459500.0,741036.0,204741.0,536295.0
14,2003-10-17,452000.0,735896.0,204741.0,531155.0
15,2003-10-18,454000.0,678561.3333333335,204741.0,473820.33333333343
16,2003-10-19,456000.0,621226.6666666665,204741.0,416485.66666666657
17,2003-10-20,458000.0,563892.0,204741.0,359151.0
18,2003-10-21,462000.0,687879.0,204741.0,483138.0
19,2003-10-22,470000.0,589650.0,204741.0,384909.0
20,2003-10-23,447500.0,709273.0,204741.0,504532.0
21,2003-10-24,437000.0,604820.0,204741.0,400079.0
22,2003-10-25,440666.66666666674,558156.6666666665,204741.0,353415.66666666657
23,2003-10-26,444333.33333333326,511493.33333333343,204741.0,306752.3333333334
24,2003-10-27,448000.0,464830.0,204741.0,260089.0
25,2003-10-28,462000.0,641982.0,204741.0,437241.0
26,2003-10-29,467000.0,691498.0,204741.0,486757.0
27,2003-10-30,471000.0,417794.0,204741.0,213053.0
28,2003-10-31,470000.0,491659.0,204741.0,286918.0
29,2003-11-01,471500.0,448054.66666666674,204741.0,243313.66666666672
30,2003-11-02,473000.0,404450.33333333326,204741.0,199709.33333333328
31,2003-11-03,474500.0,360846.0,204741.0,156105.0
32,2003-11-04,479000.0,815874.0,204741.0,611133.0
33,2003-11-05,480000.0,594854.0,204741.0,390113.0
34,2003-11-06,465000.0,646559.0,204741.0,441818.0
35,2003-11-07,477000.0,379139.0,204741.0,174398.0
36,2003-11-08,473333.33333333326,428507.33333333326,204741.0,223766.33333333328
37,2003-11-09,469666.66666666674,477875.66666666674,204741.0,273134.66666666674
38,2003-11-10,466000.0,527244.0,204741.0,322503.0
39,2003-11-11,461000.0,504945.0,204741.0,300204.0
40,2003-11-12,470000.0,305357.0,204741.0,100616.0
41,2003-11-13,477000.0,537707.0,221908.0,315799.0
42,2003-11-14,469000.0,381479.0,221908.0,159571.0
43,2003-11-15,466333.33333333326,422627.66666666674,221908.0,200719.66666666672
44,2003-11-16,463666.66666666674,463776.33333333343,221908.0,241868.33333333337
45,2003-11-17,461000.0,504925.0,261544.33333333328,243380.66666666663
46,2003-11-18,466500.0,281467.0,276646.0,4821.0
47,2003-11-19,456500.0,751108.0,276646.0,474462.0
48,2003-11-20,449000.0,651351.0,276646.0,374705.0
49,2003-11-21,456000.0,656017.0,276646.0,379371.0
50,2003-11-22,451833.33333333326,582945.6666666665,281467.0,301478.6666666666
51,2003-11-23,447666.66666666674,509874.33333333343,281467.0,228407.33333333337
52,2003-11-24,443500.0,436803.0,281467.0,155336.0
53,2003-11-25,451500.0,475289.0,281467.0,193822.0
54,2003-11-26,455000.0,379004.0,281467.0,97537.0
55,2003-11-27,455500.0,265957.0,281467.0,-15510.0
56,2003-11-28,465000.0,364500.0,265957.0,98543.0
57,2003-11-29,465333.33333333326,360772.66666666674,265957.0,94815.66666666669
58,2003-11-30,465666.66666666674,357045.33333333326,265957.0,91088.33333333331
59,2003-12-01,466000.0,353318.0,265957.0,87361.0
60,2003-12-02,468500.0,388327.0,265957.0,122370.0
61,2003-12-03,471000.0,341156.0,265957.0,75199.0
62,2003-12-04,461000.0,430977.0,265957.0,165020.0
63,2003-12-05,451500.0,567509.0,265957.0,301552.0
64,2003-12-06,451000.0,570666.6666666665,265957.0,304709.6666666666
65,2003-12-07,450500.0,573824.3333333335,265957.0,307867.3333333334
66,2003-12-08,450000.0,576982.0,265957.0,311025.0
67,2003-12-09,445000.0,392066.0,265957.0,126109.0
68,2003-12-10,453000.0,1041971.0,265957.0,776014.0
69,2003-12-11,452500.0,1015208.0,265957.0,749251.0
70,2003-12-12,455000.0,429952.0,265957.0,163995.0
71,2003-12-13,457000.0,433816.0,265957.0,167859.0
72,2003-12-14,459000.0,437680.0,265957.0,171723.0
73,2003-12-15,461000.0,441544.0,265957.0,175587.0
74,2003-12-16,454000.0,490590.0,265957.0,224633.0
75,2003-12-17,442500.0,776460.0,265957.0,510503.0
76,2003-12-18,442500.0,782612.0,265957.0,516655.0
77,2003-12-19,448500.0,470633.0,265957.0,204676.0
78,2003-12-20,446333.33333333326,462173.0,265957.0,196216.0
79,2003-12-21,444166.66666666674,453713.0,265957.0,187756.0
80,2003-12-22,442000.0,445253.0,265957.0,179296.0
81,2003-12-23,442000.0,452067.0,265957.0,186110.0
82,2003-12-24,439000.0,586749.0,265957.0,320792.0
83,2003-12-25,440250.0,512942.5,265957.0,246985.5
84,2003-12-26,441500.0,439136.0,265957.0,173179.0
85,2003-12-27,441000.0,415716.0,265957.0,149759.0
86,2003-12-28,440500.0,392296.0,265957.0,126339.0
87,2003-12-29,440000.0,368876.0,265957.0,102919.0
88,2003-12-30,451000.0,448634.0,265957.0,182677.0
89,2003-12-31,450333.33333333326,425388.66666666674,265957.0,159431.6666666667
90,2004-01-01,449666.66666666674,402143.33333333326,265957.0,136186.3333333333
91,2004-01-02,449000.0,378898.0,265957.0,112941.0
92,2004-01-03,451833.33333333326,401838.0,265957.0,135881.0
93,2004-01-04,454666.66666666674,424778.0,265957.0,158821.0
94,2004-01-05,457500.0,447718.0,265957.0,181761.0
95,2004-01-06,460000.0,448150.0,265957.0,182193.0
96,2004-01-07,465000.0,399440.0,265957.0,133483.0
97,2004-01-08,469000.0,750498.0,265957.0,484541.0
98,2004-01-09,508000.0,1469628.0,265957.0,1203671.0
99,2004-01-10,507000.0,1206390.333333333,265957.0,940433.3333333331
100,2004-01-11,506000.0,943152.6666666665,265957.0,677195.6666666665
101,2004-01-12,505000.0,679915.0,265957.0,413958.0
102,2004-01-13,503000.0,440843.0,265957.0,174886.0
103,2004-01-14,494500.0,574867.0,265957.0,308910.0
104,2004-01-15,496500.0,632553.0,265957.0,366596.0
105,2004-01-16,506000.0,554950.0,265957.0,288993.0
106,2004-01-17,511000.0,549622.3333333335,265957.0,283665.3333333334
107,2004-01-18,516000.0,544294.6666666665,265957.0,278337.6666666666
108,2004-01-19,521000.0,538967.0,265957.0,273010.0
109,2004-01-20,526000.0,403077.0,265957.0,137120.0
110,2004-01-21,529166.6666666665,581863.5,265957.0,315906.5
111,2004-01-22,532333.3333333335,760650.0,265957.0,494693.0
112,2004-01-23,535500.0,939436.5,265957.0,673479.5
113,2004-01-24,538666.6666666665,1118223.0,265957.0,852266.0
114,2004-01-25,541833.3333333335,1297009.5,265957.0,1031052.5
115,2004-01-26,545000.0,1475796.0,265957.0,1209839.0
116,2004-01-27,535000.0,696294.0,265957.0,430337.0
117,2004-01-28,538000.0,583722.0,265957.0,317765.0
118,2004-01-29,533000.0,473272.0,265957.0,207315.0
119,2004-01-30,524000.0,430378.0,265957.0,164421.0
120,2004-01-31,526000.0,371225.66666666674,265957.0,105268.66666666669
121,2004-02-01,528000.0,312073.33333333326,265957.0,46116.333333333314
122,2004-02-02,530000.0,252921.0,265957.0,-13036.0
123,2004-02-03,517000.0,458660.0,252921.0,205739.0
124,2004-02-04,509000.0,371285.0,252921.0,118364.0
125,2004-02-05,512000.0,364986.0,252921.0,112065.0
126,2004-02-06,527000.0,697507.0,252921.0,444586.0
127,2004-02-07,532333.3333333335,615924.0,252921.0,363003.0
128,2004-02-08,537666.6666666665,534341.0,252921.0,281420.0
129,2004-02-09,543000.0,452758.0,252921.0,199837.0
130,2004-02-10,546000.0,411416.0,252921.0,158495.0
131,2004-02-11,554000.0,608784.0,252921.0,355863.0
132,2004-02-12,549000.0,571000.0,252921.0,318079.0
133,2004-02-13,555000.0,335215.0,252921.0,82294.0
134,2004-02-14,557666.6666666665,431815.66666666674,252921.0,178894.66666666672
135,2004-02-15,560333.3333333335,528416.3333333335,252921.0,275495.3333333334
136,2004-02-16,563000.0,625017.0,252921.0,372096.0
137,2004-02-17,560000.0,364409.0,252921.0,111488.0
138,2004-02-18,549000.0,373082.0,252921.0,120161.0
139,2004-02-19,555000.0,377718.0,252921.0,124797.0
140,2004-02-20,549000.0,363375.0,252921.0,110454.0
141,2004-02-21,548333.3333333335,369495.66666666674,252921.0,116574.66666666669
142,2004-02-22,547666.6666666665,375616.33333333326,252921.0,122695.33333333331
143,2004-02-23,547000.0,381737.0,252921.0,128816.0
144,2004-02-24,531000.0,608511.0,252921.0,355590.0
145,2004-02-25,525000.0,490896.0,252921.0,237975.0
146,2004-02-26,526000.0,344548.0,252921.0,91627.0
147,2004-02-27,545000.0,419377.0,252921.0,166456.0
148,2004-02-28,547250.0,439200.25,252921.0,186279.25
149,2004-02-29,549500.0,459023.5,252921.0,206102.5
150,2004-03-01,551750.0,478846.75,252921.0,225925.75
151,2004-03-02,554000.0,498670.0,252921.0,245749.0
152,2004-03-03,554000.0,359226.0,252921.0,106305.0
153,2004-03-04,569000.0,428181.0,252921.0,175260.0
154,2004-03-05,564000.0,428855.0,252921.0,175934.0
155,2004-03-06,559000.0,420829.0,252921.0,167908.0
156,2004-03-07,554000.0,412803.0,252921.0,159882.0
157,2004-03-08,549000.0,404777.0,252921.0,151856.0
158,2004-03-09,539000.0,353565.0,252921.0,100644.0
159,2004-03-10,531000.0,452426.0,252921.0,199505.0
160,2004-03-11,533000.0,922782.0,252921.0,669861.0
161,2004-03-12,524000.0,921331.0,252921.0,668410.0
162,2004-03-13,524333.3333333335,735710.3333333335,252921.0,482789.33333333343
163,2004-03-14,524666.6666666665,550089.6666666667,252921.0,297168.66666666674
164,2004-03-15,525000.0,364469.0,252921.0,111548.0
165,2004-03-16,528000.0,394146.0,252921.0,141225.0
166,2004-03-17,545000.0,423484.0,252921.0,170563.0
167,2004-03-18,544000.0,440752.0,252921.0,187831.0
168,2004-03-19,555000.0,341101.0,252921.0,88180.0
169,2004-03-20,551333.3333333335,360761.0,252921.0,107840.0
170,2004-03-21,547666.6666666665,380421.0,252921.0,127500.0
171,2004-03-22,544000.0,400081.0,252921.0,147160.0
172,2004-03-23,541000.0,382156.0,252921.0,129235.0
173,2004-03-24,542000.0,420804.0,252921.0,167883.0
174,2004-03-25,535000.0,468804.0,252921.0,215883.0
175,2004-03-26,545000.0,854116.0,252921.0,601195.0
176,2004-03-27,548333.3333333335,733219.3333333335,252921.0,480298.33333333343
177,2004-03-28,551666.6666666665,612322.6666666667,252921.0,359401.66666666674
178,2004-03-29,555000.0,491426.0,252921.0,238505.0
179,2004-03-30,560000.0,402826.0,252921.0,149905.0
180,2004-03-31,572000.0,597861.0,252921.0,344940.0
181,2004-04-01,575000.0,395780.0,252921.0,142859.0
182,2004-04-02,565000.0,410563.0,252921.0,157642.0
183,2004-04-03,572500.0,516380.0,252921.0,263459.0
184,2004-04-04,580000.0,622197.0,252921.0,369276.0
185,2004-04-05,587500.0,728014.0,252921.0,475093.0
186,2004-04-06,595000.0,833831.0,252921.0,580910.0
187,2004-04-07,600000.0,544137.0,252921.0,291216.0
188,2004-04-08,605000.0,428071.0,252921.0,175150.0
189,2004-04-09,595000.0,321363.0,252921.0,68442.0
190,2004-04-10,600000.0,359542.0,252921.0,106621.0
191,2004-04-11,605000.0,397721.0,252921.0,144800.0
192,2004-04-12,610000.0,435900.0,252921.0,182979.0
193,2004-04-13,616000.0,605118.0,252921.0,352197.0
194,2004-04-14,615000.0,804183.0,252921.0,551262.0
195,2004-04-15,604500.0,955548.0,252921.0,702627.0
196,2004-04-16,594000.0,1106913.0,252921.0,853992.0
197,2004-04-17,595666.6666666665,996039.6666666665,252921.0,743118.6666666665
198,2004-04-18,597333.3333333335,885166.3333333335,252921.0,632245.3333333335
199,2004-04-19,599000.0,774293.0,252921.0,521372.0
200,2004-04-20,615000.0,683283.0,252921.0,430362.0
201,2004-04-21,625000.0,865964.0,252921.0,613043.0
202,2004-04-22,620000.0,738484.0,252921.0,485563.0
203,2004-04-23,637000.0,720217.0,252921.0,467296.0
204,2004-04-24,633333.3333333335,667436.0,252921.0,414515.0
205,2004-04-25,629666.6666666665,614655.0,252921.0,361734.0
206,2004-04-26,626000.0,561874.0,252921.0,308953.0
207,2004-04-27,618000.0,702086.0,252921.0,449165.0
208,2004-04-28,602000.0,795390.0,252921.0,542469.0
209,2004-04-29,576000.0,1216802.0,252921.0,963881.0
210,2004-04-30,557000.0,1382599.0,252921.0,1129678.0
211,2004-05-01,556666.6666666665,1176711.0,252921.0,923790.0
212,2004-05-02,556333.3333333335,970823.0,252921.0,717902.0
213,2004-05-03,556000.0,764935.0,252921.0,512014.0
214,2004-05-04,555000.0,951100.0,252921.0,698179.0
215,2004-05-05,541500.0,1056499.5,252921.0,803578.5
216,2004-05-06,528000.0,1161899.0,252921.0,908978.0
217,2004-05-07,540000.0,914973.0,252921.0,662052.0
218,2004-05-08,529666.6666666665,948514.3333333335,252921.0,695593.3333333335
219,2004-05-09,519333.33333333326,982055.6666666665,252921.0,729134.6666666665
220,2004-05-10,509000.0,1015597.0,252921.0,762676.0
221,2004-05-11,501000.0,1053296.0,252921.0,800375.0
222,2004-05-12,525000.0,905499.0,252921.0,652578.0
223,2004-05-13,507000.0,772133.0,321363.0,450770.0
224,2004-05-14,491500.0,1077128.0,321363.0,755765.0
225,2004-05-15,480333.33333333326,1082449.666666667,321363.0,761086.6666666667
226,2004-05-16,469166.66666666674,1087771.333333333,321363.0,766408.3333333333
227,2004-05-17,458000.0,1093093.0,321363.0,771730.0
228,2004-05-18,473500.0,1087083.0,321363.0,765720.0
229,2004-05-19,500000.0,829377.0,321363.0,508014.0
230,2004-05-20,494500.0,830837.0,321363.0,509474.0
231,2004-05-21,502000.0,449980.0,321363.0,128617.0
232,2004-05-22,505000.0,433297.0,321363.0,111934.0
233,2004-05-23,508000.0,416614.0,321363.0,95251.0
234,2004-05-24,511000.0,399931.0,321363.0,78568.0
235,2004-05-25,492000.0,542560.0,321363.0,221197.0
236,2004-05-26,499000.0,551656.5,321363.0,230293.5
237,2004-05-27,506000.0,560753.0,321363.0,239390.0
238,2004-05-28,520000.0,510303.0,321363.0,188940.0
239,2004-05-29,515333.33333333326,499372.66666666674,321363.0,178009.66666666672
240,2004-05-30,510666.66666666674,488442.33333333326,321363.0,167079.3333333333
241,2004-05-31,506000.0,477512.0,321363.0,156149.0
242,2004-06-01,515000.0,310043.0,321363.0,-11320.0
243,2004-06-02,502000.0,515988.0,310043.0,205945.0
244,2004-06-03,473500.0,1020033.0,310043.0,709990.0
245,2004-06-04,481000.0,679272.0,310043.0,369229.0
246,2004-06-05,486000.0,641582.3333333335,310043.0,331539.3333333334
247,2004-06-06,491000.0,603892.6666666665,310043.0,293849.6666666666
248,2004-06-07,496000.0,566203.0,310043.0,256160.0
249,2004-06-08,498000.0,413647.0,310043.0,103604.0
250,2004-06-09,483000.0,577082.0,310043.0,267039.0
251,2004-06-10,468000.0,1118674.0,310043.0,808631.0
252,2004-06-11,436500.0,1442295.0,310043.0,1132252.0
253,2004-06-12,433833.33333333326,1271407.666666667,310043.0,961364.6666666669
254,2004-06-13,431166.66666666674,1100520.333333333,310043.0,790477.3333333333
255,2004-06-14,428500.0,929633.0,310043.0,619590.0
256,2004-06-15,438500.0,794498.0,310043.0,484455.0
257,2004-06-16,436000.0,748944.0,310043.0,438901.0
258,2004-06-17,442000.0,737159.0,310043.0,427116.0
259,2004-06-18,435500.0,524323.0,310043.0,214280.0
260,2004-06-19,439000.0,550508.0,310043.0,240465.0
261,2004-06-20,442500.0,576693.0,310043.0,266650.0
262,2004-06-21,446000.0,602878.0,310043.0,292835.0
263,2004-06-22,444000.0,428963.0,310043.0,118920.0
264,2004-06-23,449000.0,571102.0,310043.0,261059.0
265,2004-06-24,469500.0,723754.0,310043.0,413711.0
266,2004-06-25,482000.0,607260.0,310043.0,297217.0
267,2004-06-26,477333.33333333326,583862.6666666665,310043.0,273819.6666666666
268,2004-06-27,472666.66666666674,560465.3333333335,310043.0,250422.33333333337
269,2004-06-28,468000.0,537068.0,310043.0,227025.0
270,2004-06-29,471000.0,461056.0,310043.0,151013.0
271,2004-06-30,477000.0,519841.0,310043.0,209798.0
272,2004-07-01,465000.0,512358.0,310043.0,202315.0
273,2004-07-02,444000.0,717982.0,310043.0,407939.0
274,2004-07-03,443666.66666666674,662002.3333333335,310043.0,351959.33333333343
275,2004-07-04,443333.33333333326,606022.6666666665,310043.0,295979.6666666666
276,2004-07-05,443000.0,550043.0,310043.0,240000.0
277,2004-07-06,441000.0,457163.0,310043.0,147120.0
278,2004-07-07,437000.0,750052.0,310043.0,440009.0
279,2004-07-08,420000.0,1106829.0,310043.0,796786.0
280,2004-07-09,424000.0,775613.0,310043.0,465570.0
281,2004-07-10,423666.66666666674,739664.6666666665,310043.0,429621.66666666657
282,2004-07-11,423333.33333333326,703716.3333333335,310043.0,393673.33333333343
283,2004-07-12,423000.0,667768.0,310043.0,357725.0
284,2004-07-13,433500.0,515481.0,310043.0,205438.0
285,2004-07-14,418000.0,609056.0,310043.0,299013.0
286,2004-07-15,408500.0,1145554.0,310043.0,835511.0
287,2004-07-16,423000.0,961775.0,310043.0,651732.0
288,2004-07-17,424166.66666666674,802046.0,310043.0,492003.0
289,2004-07-18,425333.33333333326,642317.0,310043.0,332274.0
290,2004-07-19,426500.0,482588.0,310043.0,172545.0
291,2004-07-20,417000.0,404989.0,310043.0,94946.0
292,2004-07-21,429500.0,474890.0,310043.0,164847.0
293,2004-07-22,417500.0,622068.0,310043.0,312025.0
294,2004-07-23,418000.0,391026.0,310043.0,80983.0
295,2004-07-24,418000.0,369932.0,310043.0,59889.0
296,2004-07-25,418000.0,348838.0,310043.0,38795.0
297,2004-07-26,418000.0,327744.0,310043.0,17701.0
298,2004-07-27,420000.0,416817.0,310043.0,106774.0
299,2004-07-28,423000.0,469084.0,310043.0,159041.0
300,2004-07-29,411000.0,358967.0,310043.0,48924.0
301,2004-07-30,417000.0,390078.0,310043.0,80035.0
302,2004-07-31,414000.0,409264.66666666674,310043.0,99221.66666666669
303,2004-08-01,411000.0,428451.33333333326,310043.0,118408.33333333331
304,2004-08-02,408000.0,447638.0,310043.0,137595.0
305,2004-08-03,413000.0,287373.0,310043.0,-22670.0
306,2004-08-04,413000.0,375988.0,287373.0,88615.0
307,2004-08-05,423000.0,431818.0,287373.0,144445.0
308,2004-08-06,419500.0,358431.0,287373.0,71058.0
309,2004-08-07,419333.33333333326,407888.0,287373.0,120515.0
310,2004-08-08,419166.66666666674,457345.0,287373.0,169972.0
311,2004-08-09,419000.0,506802.0,287373.0,219429.0
312,2004-08-10,424000.0,376410.0,287373.0,89037.0
313,2004-08-11,425500.0,368387.0,287373.0,81014.0
314,2004-08-12,431000.0,569759.0,287373.0,282386.0
315,2004-08-13,438000.0,496574.0,287373.0,209201.0
316,2004-08-14,435333.33333333326,451544.33333333326,287373.0,164171.3333333333
317,2004-08-15,432666.66666666674,406514.66666666674,287373.0,119141.66666666669
318,2004-08-16,430000.0,361485.0,287373.0,74112.0
319,2004-08-17,425500.0,287150.0,287373.0,-223.0
320,2004-08-18,430000.0,415044.0,287150.0,127894.0
321,2004-08-19,441500.0,559471.0,287150.0,272321.0
322,2004-08-20,434000.0,326266.0,287150.0,39116.0
323,2004-08-21,435333.33333333326,362657.0,287150.0,75507.0
324,2004-08-22,436666.66666666674,399048.0,287150.0,111898.0
325,2004-08-23,438000.0,435439.0,287150.0,148289.0
326,2004-08-24,445000.0,405015.0,287150.0,117865.0
327,2004-08-25,451000.0,457356.0,287150.0,170206.0
328,2004-08-26,456000.0,497112.0,287150.0,209962.0
329,2004-08-27,458500.0,402941.0,287150.0,115791.0
330,2004-08-28,458333.33333333326,349170.66666666674,287150.0,62020.666666666686
331,2004-08-29,458166.66666666674,295400.33333333326,287150.0,8250.333333333314
332,2004-08-30,458000.0,241630.0,287150.0,-45520.0
333,2004-08-31,451000.0,468386.0,241630.0,226756.0
334,2004-09-01,453000.0,377377.0,241630.0,135747.0
335,2004-09-02,452000.0,352113.0,241630.0,110483.0
336,2004-09-03,436500.0,647732.0,241630.0,406102.0
337,2004-09-04,435500.0,589718.3333333335,241630.0,348088.3333333334
338,2004-09-05,434500.0,531704.6666666665,241630.0,290074.6666666666
339,2004-09-06,433500.0,473691.0,241630.0,232061.0
340,2004-09-07,434000.0,264463.0,241630.0,22833.0
341,2004-09-08,433500.0,345375.0,241630.0,103745.0
342,2004-09-09,439000.0,642054.0,241630.0,400424.0
343,2004-09-10,457500.0,875749.0,241630.0,634119.0
344,2004-09-11,463333.33333333326,848283.0,241630.0,606653.0
345,2004-09-12,469166.66666666674,820817.0,241630.0,579187.0
346,2004-09-13,475000.0,793351.0,241630.0,551721.0
347,2004-09-14,483500.0,811288.0,241630.0,569658.0
348,2004-09-15,478000.0,497374.0,241630.0,255744.0
349,2004-09-16,480000.0,587680.0,241630.0,346050.0
350,2004-09-17,469500.0,688965.0,241630.0,447335.0
351,2004-09-18,469333.33333333326,615844.3333333335,241630.0,374214.33333333343
352,2004-09-19,469166.66666666674,542723.6666666665,241630.0,301093.6666666666
353,2004-09-20,469000.0,469603.0,241630.0,227973.0
354,2004-09-21,474000.0,354370.0,241630.0,112740.0
355,2004-09-22,462500.0,392799.0,241630.0,151169.0
356,2004-09-23,460000.0,475166.0,241630.0,233536.0
357,2004-09-24,459000.0,346485.0,241630.0,104855.0
358,2004-09-25,458833.33333333326,377417.16666666674,241630.0,135787.1666666667
359,2004-09-26,458666.66666666674,408349.33333333326,241630.0,166719.3333333333
360,2004-09-27,458500.0,439281.5,241630.0,197651.5
361,2004-09-28,458333.33333333326,470213.66666666674,241630.0,228583.66666666672
362,2004-09-29,458166.66666666674,501145.83333333343,241630.0,259515.83333333337
363,2004-09-30,458000.0,532078.0,241630.0,290448.0
364,2004-10-01,461000.0,530609.0,241630.0,288979.0
365,2004-10-02,470666.66666666674,565945.6666666665,241630.0,324315.6666666666
366,2004-10-03,480333.33333333326,601282.3333333335,241630.0,359652.33333333343
367,2004-10-04,490000.0,636619.0,241630.0,394989.0
368,2004-10-05,488000.0,463306.0,241630.0,221676.0
369,2004-10-06,494500.0,723015.0,241630.0,481385.0
370,2004-10-07,488000.0,362921.0,241630.0,121291.0
371,2004-10-08,476500.0,836061.0,241630.0,594431.0
372,2004-10-09,473166.66666666674,813479.6666666665,241630.0,571849.6666666665
373,2004-10-10,469833.33333333326,790898.3333333335,241630.0,549268.3333333335
374,2004-10-11,466500.0,768317.0,241630.0,526687.0
375,2004-10-12,446000.0,1061701.0,241630.0,820071.0
376,2004-10-13,449000.0,727849.0,241630.0,486219.0
377,2004-10-14,444000.0,1017089.0,241630.0,775459.0
378,2004-10-15,437000.0,1293901.0,241630.0,1052271.0
379,2004-10-16,435500.0,1110120.666666667,241630.0,868490.6666666667
380,2004-10-17,434000.0,926340.3333333331,241630.0,684710.3333333333
381,2004-10-18,432500.0,742560.0,241630.0,500930.0
382,2004-10-19,438500.0,528292.0,241630.0,286662.0
383,2004-10-20,428500.0,498320.0,241630.0,256690.0
384,2004-10-21,429000.0,583366.0,241630.0,341736.0
385,2004-10-22,437500.0,465858.0,241630.0,224228.0
386,2004-10-23,434333.33333333326,520780.66666666674,241630.0,279150.66666666674
387,2004-10-24,431166.66666666674,575703.3333333335,241630.0,334073.3333333334
388,2004-10-25,428000.0,630626.0,241630.0,388996.0
389,2004-10-26,430000.0,274872.0,241630.0,33242.0
390,2004-10-27,429000.0,531995.0,241630.0,290365.0
391,2004-10-28,439500.0,453529.0,241630.0,211899.0
392,2004-10-29,439500.0,535245.0,241630.0,293615.0
393,2004-10-30,439500.0,432790.66666666674,241630.0,191160.66666666672
394,2004-10-31,439500.0,330336.3333333334,241630.0,88706.33333333337
395,2004-11-01,439500.0,227882.0,241630.0,-13748.0
396,2004-11-02,440000.0,329018.0,227882.0,101136.0
397,2004-11-03,455000.0,504366.0,227882.0,276484.0
398,2004-11-04,448000.0,601677.0,227882.0,373795.0
399,2004-11-05,452500.0,641179.0,227882.0,413297.0
400,2004-11-06,448333.33333333326,568398.3333333335,227882.0,340516.3333333334
401,2004-11-07,444166.66666666674,495617.66666666657,227882.0,267735.6666666666
402,2004-11-08,440000.0,422837.0,227882.0,194955.0
403,2004-11-09,431000.0,535503.0,227882.0,307621.0
404,2004-11-10,439000.0,366057.0,227882.0,138175.0
405,2004-11-11,437000.0,610884.0,227882.0,383002.0
406,2004-11-12,448500.0,454098.0,227882.0,226216.0
407,2004-11-13,451166.66666666674,429627.33333333326,227882.0,201745.33333333328
408,2004-11-14,453833.33333333326,405156.66666666674,227882.0,177274.66666666672
409,2004-11-15,456500.0,380686.0,227882.0,152804.0
410,2004-11-16,455500.0,495098.0,227882.0,267216.0
411,2004-11-17,461500.0,439562.0,227882.0,211680.0
412,2004-11-18,463500.0,588572.0,227882.0,360690.0
413,2004-11-19,454000.0,445179.0,227882.0,217297.0
414,2004-11-20,449333.33333333326,527297.0,227882.0,299415.0
415,2004-11-21,444666.66666666674,609415.0,227882.0,381533.0
416,2004-11-22,440000.0,691533.0,227882.0,463651.0
417,2004-11-23,441000.0,464291.0,227882.0,236409.0
418,2004-11-24,439500.0,463002.0,227882.0,235120.0
419,2004-11-25,441000.0,443705.0,227882.0,215823.0
420,2004-11-26,433000.0,535018.0,227882.0,307136.0
421,2004-11-27,430666.66666666674,565150.3333333335,227882.0,337268.3333333334
422,2004-11-28,428333.33333333326,595282.6666666665,227882.0,367400.66666666657
423,2004-11-29,426000.0,625415.0,227882.0,397533.0
424,2004-11-30,434500.0,614068.0,227882.0,386186.0
425,2004-12-01,429000.0,433472.0,227882.0,205590.0
426,2004-12-02,428500.0,519975.0,227882.0,292093.0
427,2004-12-03,426000.0,692020.0,227882.0,464138.0
428,2004-12-04,423333.33333333326,592463.6666666665,227882.0,364581.66666666657
429,2004-12-05,420666.66666666674,492907.33333333343,227882.0,265025.3333333334
430,2004-12-06,418000.0,393351.0,227882.0,165469.0
431,2004-12-07,411000.0,535599.0,227882.0,307717.0
432,2004-12-08,419500.0,544378.0,227882.0,316496.0
433,2004-12-09,413000.0,801717.0,227882.0,573835.0
434,2004-12-10,406000.0,517691.0,227882.0,289809.0
435,2004-12-11,404666.66666666674,508642.66666666674,227882.0,280760.66666666674
436,2004-12-12,403333.33333333326,499594.33333333326,227882.0,271712.33333333326
437,2004-12-13,402000.0,490546.0,227882.0,262664.0
438,2004-12-14,412500.0,553669.0,227882.0,325787.0
439,2004-12-15,428500.0,669601.0,227882.0,441719.0
440,2004-12-16,440000.0,861837.0,227882.0,633955.0
441,2004-12-17,444000.0,450291.0,227882.0,222409.0
442,2004-12-18,444333.33333333326,415868.33333333326,227882.0,187986.33333333328
443,2004-12-19,444666.66666666674,381445.66666666657,227882.0,153563.66666666663
444,2004-12-20,445000.0,347023.0,227882.0,119141.0
445,2004-12-21,446000.0,299601.0,227882.0,71719.0
446,2004-12-22,442500.0,314704.0,227882.0,86822.0
447,2004-12-23,434500.0,317565.0,227882.0,89683.0
448,2004-12-24,433000.0,318328.0,227882.0,90446.0
449,2004-12-25,434500.0,290709.66666666674,227882.0,62827.666666666686
450,2004-12-26,436000.0,263091.33333333326,227882.0,35209.333333333314
451,2004-12-27,437500.0,235473.0,227882.0,7591.0
